,Action_ID,Video_ID,label,path,colab_path,length,sample_rate,is_original
294,a001,0661C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0661C/0661C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0661C/0661C.ogg,5.03,44100,True
295,a001,0662C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0662C/0662C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0662C/0662C.ogg,5.03,44100,True
296,a001,0663C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0663C/0663C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0663C/0663C.ogg,5.03,44100,True
297,a001,0664C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0664C/0664C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0664C/0664C.ogg,5.03,44100,True
298,a001,0665C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0665C/0665C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0665C/0665C.ogg,5.03,44100,True
299,a001,0666C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0666C/0666C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0666C/0666C.ogg,5.03,44100,True
300,a001,0667C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0667C/0667C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0667C/0667C.ogg,5.03,44100,True
301,a001,0668C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0668C/0668C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0668C/0668C.ogg,5.03,44100,True
302,a001,0669C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0669C/0669C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0669C/0669C.ogg,5.03,44100,True
303,a001,0670C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0670C/0670C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0670C/0670C.ogg,5.03,44100,True
304,a001,0671C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0671C/0671C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0671C/0671C.ogg,5.03,44100,True
305,a001,0672C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0672C/0672C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0672C/0672C.ogg,5.03,44100,True
306,a001,0673C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0673C/0673C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0673C/0673C.ogg,5.07,44100,True
307,a001,0674C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0674C/0674C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0674C/0674C.ogg,5.34,44100,True
308,a001,0675C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0675C/0675C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0675C/0675C.ogg,5.97,44100,True
309,a001,0676C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0676C/0676C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0676C/0676C.ogg,6.7,44100,True
310,a001,0677C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0677C/0677C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0677C/0677C.ogg,5.2,44100,True
311,a001,0678C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0678C/0678C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0678C/0678C.ogg,5.2,44100,True
312,a001,0679C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0679C/0679C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0679C/0679C.ogg,5.63,44100,True
313,a001,0680C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0680C/0680C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0680C/0680C.ogg,5.91,44100,True
314,a001,0681C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0681C/0681C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0681C/0681C.ogg,5.87,44100,True
315,a001,0682C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0682C/0682C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0682C/0682C.ogg,6.7,44100,True
316,a001,0683C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0683C/0683C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0683C/0683C.ogg,5.13,44100,True
317,a001,0684C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0684C/0684C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0684C/0684C.ogg,5.4,44100,True
318,a001,0685C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0685C/0685C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0685C/0685C.ogg,6.23,44100,True
319,a001,0686C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0686C/0686C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0686C/0686C.ogg,7.13,44100,True
320,a001,0687C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0687C/0687C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0687C/0687C.ogg,6.76,44100,True
321,a001,0688C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0688C/0688C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0688C/0688C.ogg,6.26,44100,True
322,a001,0689C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0689C/0689C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0689C/0689C.ogg,5.7,44100,True
323,a001,0690C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0690C/0690C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0690C/0690C.ogg,5.14,44100,True
324,a001,0691C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0691C/0691C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0691C/0691C.ogg,6.32,44100,True
325,a001,0692C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0692C/0692C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0692C/0692C.ogg,4.91,44100,True
326,a001,0693C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0693C/0693C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0693C/0693C.ogg,5.099977324263039,44100,True
327,a001,0694C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0694C/0694C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0694C/0694C.ogg,6.62,44100,True
328,a001,0695C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0695C/0695C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0695C/0695C.ogg,5.5,44100,True
329,a001,0696C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0696C/0696C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0696C/0696C.ogg,5.5,44100,True
330,a001,0697C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0697C/0697C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0697C/0697C.ogg,5.95,44100,True
331,a001,0698C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0698C/0698C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0698C/0698C.ogg,6.08,44100,True
332,a001,0699C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0699C/0699C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0699C/0699C.ogg,5.46,44100,True
333,a001,0700C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0700C/0700C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0700C/0700C.ogg,7.27,44100,True
334,a001,0701C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0701C/0701C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0701C/0701C.ogg,6.17,44100,True
335,a001,0702C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0702C/0702C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0702C/0702C.ogg,6.14,44100,True
336,a001,0703C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0703C/0703C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0703C/0703C.ogg,5.61,44100,True
337,a001,0704C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0704C/0704C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0704C/0704C.ogg,6.13,44100,True
338,a001,0705C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0705C/0705C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0705C/0705C.ogg,5.309977324263039,44100,True
339,a001,0706C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0706C/0706C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0706C/0706C.ogg,5.21,44100,True
340,a001,0707C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0707C/0707C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0707C/0707C.ogg,7.21,44100,True
341,a001,0708C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0708C/0708C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0708C/0708C.ogg,5.38,44100,True
342,a001,0709C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0709C/0709C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0709C/0709C.ogg,4.86,44100,True
343,a001,0710C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0710C/0710C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0710C/0710C.ogg,7.23,44100,True
344,a001,0711C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0711C/0711C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0711C/0711C.ogg,4.059977324263039,44100,True
345,a001,0712C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0712C/0712C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0712C/0712C.ogg,3.9,44100,True
346,a001,0713C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0713C/0713C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0713C/0713C.ogg,4.63,44100,True
347,a001,0714C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0714C/0714C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0714C/0714C.ogg,3.93,44100,True
348,a001,0715C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0715C/0715C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0715C/0715C.ogg,4.43,44100,True
349,a001,0716C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0716C/0716C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0716C/0716C.ogg,4.3,44100,True
350,a001,0717C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0717C/0717C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0717C/0717C.ogg,8.06,44100,True
351,a001,0718C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0718C/0718C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0718C/0718C.ogg,6.9,44100,True
352,a001,0719C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0719C/0719C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0719C/0719C.ogg,7.03,44100,True
353,a001,0720C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0720C/0720C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0720C/0720C.ogg,7.23,44100,True
354,a001,0721C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0721C/0721C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0721C/0721C.ogg,5.66,44100,True
355,a001,0722C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0722C/0722C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0722C/0722C.ogg,6.16,44100,True
356,a001,0723C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0723C/0723C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0723C/0723C.ogg,6.3,44100,True
357,a001,0724C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0724C/0724C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0724C/0724C.ogg,5.23,44100,True
358,a001,0725C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0725C/0725C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0725C/0725C.ogg,5.86,44100,True
359,a001,0726C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0726C/0726C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0726C/0726C.ogg,5.059977324263039,44100,True
360,a001,0727C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0727C/0727C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0727C/0727C.ogg,5.26,44100,True
361,a001,0728C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0728C/0728C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0728C/0728C.ogg,5.46,44100,True
362,a001,0729C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0729C/0729C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0729C/0729C.ogg,4.46,44100,True
363,a001,0730C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0730C/0730C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0730C/0730C.ogg,4.53,44100,True
364,a001,0731C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0731C/0731C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0731C/0731C.ogg,5.96,44100,True
365,a001,0732C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0732C/0732C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0732C/0732C.ogg,5.26,44100,True
366,a001,0733C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0733C/0733C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0733C/0733C.ogg,5.03,44100,True
367,a001,0734C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0734C/0734C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0734C/0734C.ogg,6.2,44100,True
368,a001,0735C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0735C/0735C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0735C/0735C.ogg,4.36,44100,True
369,a001,0736C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0736C/0736C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0736C/0736C.ogg,4.0,44100,True
370,a001,0737C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0737C/0737C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0737C/0737C.ogg,4.86,44100,True
371,a001,0738C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0738C/0738C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0738C/0738C.ogg,6.33,44100,True
372,a001,0739C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0739C/0739C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0739C/0739C.ogg,7.23,44100,True
373,a001,0740C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0740C/0740C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0740C/0740C.ogg,4.46,44100,True
374,a001,0741C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0741C/0741C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0741C/0741C.ogg,5.66,44100,True
375,a001,0742C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0742C/0742C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0742C/0742C.ogg,6.46,44100,True
376,a001,0743C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0743C/0743C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0743C/0743C.ogg,6.66,44100,True
377,a001,0744C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0744C/0744C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0744C/0744C.ogg,6.13,44100,True
378,a001,0745C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0745C/0745C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0745C/0745C.ogg,6.66,44100,True
379,a001,0746C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0746C/0746C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0746C/0746C.ogg,6.03,44100,True
380,a001,0747C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0747C/0747C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0747C/0747C.ogg,6.7,44100,True
381,a001,0748C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0748C/0748C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0748C/0748C.ogg,5.36,44100,True
382,a001,0749C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0749C/0749C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0749C/0749C.ogg,4.5,44100,True
383,a001,0750C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0750C/0750C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0750C/0750C.ogg,6.06,44100,True
384,a001,0751C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0751C/0751C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0751C/0751C.ogg,5.73,44100,True
385,a001,0752C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0752C/0752C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0752C/0752C.ogg,4.93,44100,True
386,a001,0753C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0753C/0753C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0753C/0753C.ogg,5.86,44100,True
387,a001,0754C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0754C/0754C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0754C/0754C.ogg,4.23,44100,True
388,a001,0755C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0755C/0755C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0755C/0755C.ogg,6.23,44100,True
389,a001,0756C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0756C/0756C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0756C/0756C.ogg,5.03,44100,True
390,a001,0757C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0757C/0757C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0757C/0757C.ogg,5.33,44100,True
391,a001,0758C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0758C/0758C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0758C/0758C.ogg,4.599977324263039,44100,True
392,a001,0759C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0759C/0759C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0759C/0759C.ogg,5.73,44100,True
393,a001,0760C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0760C/0760C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0760C/0760C.ogg,6.46,44100,True
394,a001,0761C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0761C/0761C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0761C/0761C.ogg,8.19,44100,True
395,a001,0762C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0762C/0762C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0762C/0762C.ogg,6.93,44100,True
396,a001,0763C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0763C/0763C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0763C/0763C.ogg,7.79,44100,True
397,a001,0764C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0764C/0764C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0764C/0764C.ogg,6.2,44100,True
398,a001,0765C,drinking,../dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0765C/0765C.ogg,/content/drive/My Drive/experiment_m/dataset/STAIR_ACTIONS_DATASET/extract/audios/ogg/a001/0765C/0765C.ogg,8.09,44100,True
