,Action_ID,Video_ID,label,place,person,action,is_original,wakati
5417,a002,0283Y,eating_meal,バー,坊主頭のメガネをかけた男性,椅子に座って食事をしている,True,椅子 に 座って 食事 を して いる
5418,a002,0230Y,eating_meal,バー,帽子をかぶってメガネをかけた男性,椅子に座って食事をしている,True,椅子 に 座って 食事 を して いる
5419,a002,0173Y,eating_meal,屋内,黄色の服を着た女性,床に座って食事をしている,True,床 に 座って 食事 を して いる
5420,a002,0887X,eating_meal,茶色い椅子とテーブルがあるレストラン,赤い帽子をかぶった男性,フォークでステーキを食べている,True,フォーク で ステーキ を 食べて いる
5421,a002,0586C,eating_meal,白い壁の部屋,眼鏡を掛けた男性,ご飯を食べている,True,ご飯 を 食べて いる
5422,a002,0340C,eating_meal,チェック柄の青いカーテンを閉めた白い壁の部屋,グレーの服を着た女性,椅子に座って食事をしている,True,椅子 に 座って 食事 を して いる
5423,a002,0145Y,eating_meal,屋内,髪の長い女性,麺類を食べている,True,麺類 を 食べて いる
5424,a002,0766X,eating_meal,キッチン,黒いシャツを着た男性,椅子に座りパスタを食べている,True,椅子 に 座り パスタ を 食べて いる
5425,a002,0134Y,eating_meal,屋内,眼鏡の男性,食事をしている,True,食事 を して いる
5426,a002,0376C,eating_meal,部屋の中,白っぽい服を着た男性,座って食事をしている,True,座って 食事 を して いる
5427,a002,0491C,eating_meal,キッチン,眼鏡を掛けた男性,ラーメンを食べている,True,ラーメン を 食べて いる
5428,a002,0523C,eating_meal,白い壁の部屋の中,黒い服を着た女性,箸で何かを食べている,True,箸 で 何 か を 食べて いる
5429,a002,0770X,eating_meal,屋内,黒い服を着た男性,箸で何かを食べている,True,箸 で 何 か を 食べて いる
5430,a002,0779X,eating_meal,白いドアのある部屋,グレーのティーシャツを着た男性,ラーメンを食べている,True,ラーメン を 食べて いる
5431,a002,0489C,eating_meal,白い壁の部屋の中,グレーの服を着た女性,カレーを食べている,True,カレー を 食べて いる
5432,a002,0870X,eating_meal,屋内,黒い服を着た男性,肉を食べている,True,肉 を 食べて いる
5433,a002,0267Y,eating_meal,厨房,黒い服を着たスキンヘッドの男性,ナイフで肉を切って食べた,True,ナイフ で 肉 を 切って 食べた
5434,a002,0753X,eating_meal,白い壁紙のベッドルーム,髪をまとめたグレーの服を着た女性,食事をしている,True,食事 を して いる
5435,a002,0798X,eating_meal,路上の屋台,グレーの服を着た男性,食事をしている,True,食事 を して いる
5436,a002,0818X,eating_meal,食事処,黒い服を着た男性,食事をしている,True,食事 を して いる
5437,a002,0179Y,eating_meal,白い壁紙のリビング,メガネをかけた男性,麺類を食べている,True,麺類 を 食べて いる
5438,a002,0070Y,eating_meal,原っぱ,麦わら帽子をかぶった男の子,食べている,True,食べて いる
5439,a002,0066Y,eating_meal,屋内,男性5人,食事をしている,True,食事 を して いる
5440,a002,0259Y,eating_meal,キッチン,赤いエプロンをした女性,何かを食べている,True,何 か を 食べて いる
5441,a002,0222Y,eating_meal,キッチン,黒いティーシャツを着た男性,パンを食べている,True,パン を 食べて いる
5442,a002,0800X,eating_meal,路上の屋台,グレーの服を着た男性,食事をしている,True,食事 を して いる
5443,a002,0040Y,eating_meal,屋内,多くの人,食事をしている,True,食事 を して いる
5444,a002,0587C,eating_meal,屋内,派手なフリースを着た眼鏡のだん,食事をしている,True,食事 を して いる
5445,a002,0876X,eating_meal,レストラン,青い服を着た男性,ステーキを食べている,True,ステーキ を 食べて いる
5446,a002,0670C,eating_meal,屋外,黒いジャンパーを着た男性,お弁当を食べている,True,お 弁当 を 食べて いる
5447,a002,0077Y,eating_meal,屋外,沢山の人,肉を食べている,True,肉 を 食べて いる
5448,a002,0759X,eating_meal,レンガ造りの塀がある明るい屋外,グレーのブラトップを着た女性,四角い皿の料理をナイフとフォークで食べている,True,四角い 皿 の 料理 を ナイフ と フォーク で 食べて いる
5449,a002,0873X,eating_meal,茶色い壁の部屋,紺色の長袖の服を着た男性,皿の上の肉料理をフォークで食べている,True,皿 の 上 の 肉 料理 を フォーク で 食べて いる
5450,a002,0450C,eating_meal,レンガ造りの建物がある明るい屋外,黒いパーカを着て眼鏡をかけた男性,建物のドアの前に立ってお弁当を食べている,True,建物 の ドア の 前 に 立って お 弁当 を 食べて いる
5451,a002,0099Y,eating_meal,屋内,2人の男性,食事をしながら話している,True,食事 を し ながら 話して いる
5452,a002,0367C,eating_meal,大きなテーブルのあるリビング,白髪交じりのワイシャツを着た男性,椅子に座って食事をしている,True,椅子 に 座って 食事 を して いる
5453,a002,0121Y,eating_meal,屋外,スーツを着た男性,立って食べている,True,立って 食べて いる
5454,a002,0446C,eating_meal,屋外,メガネをかけ黒い服を着た男性,立って弁当を食べている,True,立って 弁当 を 食べて いる
5455,a002,0092Y,eating_meal,屋外,セミロングの女性,箸を持って食事をしている,True,箸 を 持って 食事 を して いる
5456,a002,0284Y,eating_meal,屋内,男女,並んでピザを食べている,True,並んで ピザ を 食べて いる
5457,a002,0806X,eating_meal,屋外,半袖を着た男性,食事をしている,True,食事 を して いる
5458,a002,0714C,eating_meal,白い壁紙のキッチン,白髪交じりのグレーの服を着た男性,立って食事をしている,True,立って 食事 を して いる
5459,a002,0772X,eating_meal,旅館の食事処,浴衣を着た男性,床に座って食事をしている,True,床 に 座って 食事 を して いる
5460,a002,0124Y,eating_meal,白い壁の部屋,ティーシャツを着た男性,カップ麺を食べている,True,カップ 麺 を 食べて いる
5461,a002,0466C,eating_meal,屋内,ニット帽をかぶった男性,箸で食べている,True,箸 で 食べて いる
5462,a002,0305C,eating_meal,木の食器棚が置いてある部屋,灰色の服を着て爪に水色のマニキュアを塗った女性,座って食事をしている,True,座って 食事 を して いる
5463,a002,0141Y,eating_meal,屋内,黄色いワンピースの女性,座りながら食事をしている,True,座り ながら 食事 を して いる
5464,a002,0518C,eating_meal,白い壁の室内,黒いカーデガンを着た女性,床に座りお茶椀のごはんを食べている,True,床 に 座り お 茶椀 の ごはん を 食べて いる
5465,a002,0227Y,eating_meal,広いキッチン,黒い半袖ティーシャツを着た男性,出来上がった皿に盛られた料理を食べている,True,出来 上がった 皿 に 盛ら れた 料理 を 食べて いる
5466,a002,0105Y,eating_meal,部屋,男の子,頭を撫でられながら手を叩いた,True,頭 を 撫で られ ながら 手 を 叩いた
5467,a002,0041Y,eating_meal,屋内,チェックのシャツを着た男性,スプーンを口に入れた,True,スプーン を 口 に 入れた
5468,a002,0391C,eating_meal,屋内,灰色の服を着た女性,食事をしている,True,食事 を して いる
5469,a002,0720C,eating_meal,冷蔵庫がある部屋,エンジ色の服を着た男性,パスタを食べている,True,パスタ を 食べて いる
5470,a002,0408C,eating_meal,屋内,男性,うどんを食べている,True,うどん を 食べて いる
5471,a002,0861X,eating_meal,レストラン,複数の人,食事をしている,True,食事 を して いる
5472,a002,0268Y,eating_meal,屋内,頭に穴の開いた男性,サンドウィッチを食べている,True,サンドウィッチ を 食べて いる
5473,a002,0293Y,eating_meal,水色の壁の部屋,男女,食事をしている,True,食事 を して いる
5474,a002,0373C,eating_meal,白い壁の部屋,白い服を着た男性,食事をしている,True,食事 を して いる
5475,a002,0368C,eating_meal,エアコンのある部屋,ベージュのシャツを着た男性,食べ物を食べている,True,食べ物 を 食べて いる
5476,a002,0105Y,eating_meal,屋内,赤ちゃん,女性に頭を撫でられている,True,女性 に 頭 を 撫で られて いる
5477,a002,0354C,eating_meal,薄暗い屋内,セータを着た女性,食事をしている,True,食事 を して いる
5478,a002,0512C,eating_meal,フローリングの床の部屋,紺色の服を着て、髪を結んでいる女性,床に座って、お箸を使ってご飯を食べている,True,床 に 座って 、 お 箸 を 使って ご飯 を 食べて いる
5479,a002,0083Y,eating_meal,屋内,黒い服を着た男性,何かを食べている,True,何 か を 食べて いる
5480,a002,0600C,eating_meal,障子がある部屋,眼鏡をかけた男性,カップ麺を食べている,True,カップ 麺 を 食べて いる
5481,a002,0697C,eating_meal,公園,白髪交じりのコートを着た男性,ベンチでお弁当を食べている,True,ベンチ で お 弁当 を 食べて いる
5482,a002,0150Y,eating_meal,屋内,スーツを着た男性,食事をしている,True,食事 を して いる
5483,a002,0602C,eating_meal,白い壁紙のリビング,メガネをかけ紫の服を着た男性,床に座ってカップ焼きそばを食べている,True,床 に 座って カップ 焼きそば を 食べて いる
5484,a002,0773X,eating_meal,旅館,男性,食事をしている,True,食事 を して いる
5485,a002,0346C,eating_meal,白い壁のキッチン,茶髪の女性,フォークで食べ物を食べている,True,フォーク で 食べ物 を 食べて いる
5486,a002,0116Y,eating_meal,白い壁の部屋の中,黒い服を着た男性,喋っている,True,喋って いる
5487,a002,0055Y,eating_meal,屋内,青い服を着た男性,食事をしている,True,食事 を して いる
5488,a002,0316C,eating_meal,屋内,エプロンをかけた女性,食事をしている,True,食事 を して いる
5489,a002,0179Y,eating_meal,部屋,眼鏡の男性,麺を食べている,True,麺 を 食べて いる
5490,a002,0609C,eating_meal,屋内,紫色の服を着た男性,カップ麺を食べている,True,カップ 麺 を 食べて いる
5491,a002,0470C,eating_meal,白い壁紙のリビング,緑の服を着た男性,椅子に座ってピザを食べている,True,椅子 に 座って ピザ を 食べて いる
5492,a002,0205Y,eating_meal,飲食店,黒い眼鏡をした男性,食べ物を食べている,True,食べ物 を 食べて いる
5493,a002,0867X,eating_meal,屋内,金髪の髪を結んでいる女性,食事をしている,True,食事 を して いる
5494,a002,0354C,eating_meal,障子の見える白い壁の部屋,灰色のセーターを着た女性,黒い箸を使って食事をしている,True,黒い 箸 を 使って 食事 を して いる
5495,a002,0763X,eating_meal,屋内,女の子,麺を食べている,True,麺 を 食べて いる
5496,a002,0085Y,eating_meal,ラーメン屋の店内,紺のリボンの付いたブラウスを着た女性,チャーシューを箸で持ち上げている,True,チャーシュー を 箸 で 持ち 上げて いる
5497,a002,0302Y,eating_meal,屋内,メガネをかけている男性,何かを食べている,True,何 か を 食べて いる
5498,a002,0851X,eating_meal,屋内,青いティーシャツの眼鏡の男性,ラーメンを持ち上げた,True,ラーメン を 持ち 上げた
5499,a002,0768X,eating_meal,観葉植物のある部屋,黒いカーディガンを着て髪を結んでいる女性,お箸を使って、食事をしている,True,お 箸 を 使って 、 食事 を して いる
5500,a002,0216Y,eating_meal,窓のある室内,黒いティーシャツを着て、眼鏡をかけ髭の生えている男性,食事をしている,True,食事 を して いる
5501,a002,0756X,eating_meal,屋外,グレーの服を着た女性,何かを食べている,True,何 か を 食べて いる
5502,a002,0891X,eating_meal,屋内,金髪の女性,屏風の前で食事をしている,True,屏風 の 前 で 食事 を して いる
5503,a002,0807X,eating_meal,屋外,グレーの服を着た男性,箸で何かを食べている,True,箸 で 何 か を 食べて いる
5504,a002,0203Y,eating_meal,屋内,黒い服を着た男性,何かを食べている,True,何 か を 食べて いる
5505,a002,0721C,eating_meal,白い壁紙のリビング,白髪交じりの紫の服を着た男性,椅子に座ってパスタを食べている,True,椅子 に 座って パスタ を 食べて いる
5506,a002,0799X,eating_meal,屋外,グレーの服を着た男性,何かをおたまですくっている,True,何 か を お たまです くって いる
5507,a002,0757X,eating_meal,屋外,グレーの服を着た女性,何かを食べている,True,何 か を 食べて いる
5508,a002,0529C,eating_meal,白い壁紙のリビング,髪をまとめた黒い服を着た女性,椅子に座ってご飯を食べている,True,椅子 に 座って ご飯 を 食べて いる
5509,a002,0839X,eating_meal,白い壁紙の畳敷きの和室,黒い服を着た男性,食事をしている,True,食事 を して いる
5510,a002,0713C,eating_meal,屋内,グレーの服を着た男性,何かを食べている,True,何 か を 食べて いる
5511,a002,0292Y,eating_meal,机がたくさんある屋内,黒い服を着た男性,何かを食べている,True,何 か を 食べて いる
5512,a002,0845X,eating_meal,障子がある部屋,黒いティーシャツを着た金髪の男性,箸で肉を食べている,True,箸 で 肉 を 食べて いる
5513,a002,0175Y,eating_meal,白い壁の部屋,シャツを着た女性,カップラーメンを食べている,True,カップ ラーメン を 食べて いる
5514,a002,0267Y,eating_meal,キッチン,黒いティーシャツに黒いベストを着た男性,肉を切って食べている,True,肉 を 切って 食べて いる
5515,a002,0408C,eating_meal,屋内,ジャージを着たメガネをかけたおじさん,うどんを食べている,True,うどん を 食べて いる
5516,a002,0240Y,eating_meal,壁に絵が飾られている屋内,ラグランスリーブのティーシャツを着た男性,食事をしている,True,食事 を して いる
5517,a002,0151Y,eating_meal,川,たくさんの人,川の中にあるテーブルの椅子に座って食事をしている,True,川 の 中 に ある テーブル の 椅子 に 座って 食事 を して いる
5518,a002,0177Y,eating_meal,たくさんのぬいぐるみをのせたグレーのソファがある部屋,黄色いキャミソールを着た女性,大きな器に盛った料理をスプーンで食べている,True,大きな 器 に 盛った 料理 を スプーン で 食べて いる
5519,a002,0010Y,eating_meal,屋外,麦わら帽子をかぶった男性,おにぎりを食べている,True,おにぎり を 食べて いる
5520,a002,0297Y,eating_meal,キッチン,坊主頭の黄色の服を着た男性,立って食事をしている,True,立って 食事 を して いる
5521,a002,0165Y,eating_meal,リビング,女性,床に座って食事をしている,True,床 に 座って 食事 を して いる
5522,a002,0834X,eating_meal,壁に絵画をかけた飲食店,白いカットソーを着た女性,男性と並んで座り、レンゲでラーメンを食べている,True,男性 と 並んで 座り 、 レンゲ で ラーメン を 食べて いる
5523,a002,0318C,eating_meal,台所,白いシャツの男性,食事をしている,True,食事 を して いる
5524,a002,0288Y,eating_meal,屋内,髪の長い眼鏡の女性,食事をしている,True,食事 を して いる
5525,a002,0084Y,eating_meal,薄暗い屋内,老いている女性,たくあんを食べている,True,たくあん を 食べて いる
5526,a002,0888X,eating_meal,屋内,赤い帽子をかぶった男性,食事をしている,True,食事 を して いる
5527,a002,0070Y,eating_meal,屋外,麦わら帽子を被った少年,おにぎりを食べている,True,おにぎり を 食べて いる
5528,a002,0258Y,eating_meal,屋内,黒い服の坊主頭に眼鏡の男性,食事している,True,食事 して いる
5529,a002,0793X,eating_meal,屋内,黄色いシャツの初老の男性,食事をしている,True,食事 を して いる
5530,a002,0824X,eating_meal,木のテーブルと椅子がある部屋,スーツを着て眼鏡をかけた男性,スプーンで食べ物を食べている,True,スプーン で 食べ物 を 食べて いる
5531,a002,0282Y,eating_meal,レストラン,坊主頭のメガネをかけた男性,椅子に座って食事をしている,True,椅子 に 座って 食事 を して いる
5532,a002,0627C,eating_meal,木の壁の部屋,赤い服のフードを被った男性,箸で食べ物を食べている,True,箸 で 食べ物 を 食べて いる
5533,a002,0785X,eating_meal,白い壁のキッチン,スキンヘッドの男性,椅子に座り食事をしている,True,椅子 に 座り 食事 を して いる
5534,a002,0812X,eating_meal,リビング,ご飯カバーをした幼児,ナイフとフォークでご飯を食べている,True,ナイフ と フォーク で ご飯 を 食べて いる
5535,a002,0115Y,eating_meal,民家,男性2人,食事をしながら話をしている,True,食事 を し ながら 話 を して いる
5536,a002,0751X,eating_meal,格子窓のある室内,チェックにシャツを着た男性,天丼とうどんが入ったお弁当を食べている,True,天丼 と うどん が 入った お 弁当 を 食べて いる
5537,a002,0281Y,eating_meal,車の中,黒い服を着た男性,ピザを食べている,True,ピザ を 食べて いる
5538,a002,0211Y,eating_meal,屋内,坊主頭に眼鏡の男性,食事をしている,True,食事 を して いる
5539,a002,0772X,eating_meal,畳の広い部屋,浴衣を着た男性,ご飯を食べている,True,ご飯 を 食べて いる
5540,a002,0069Y,eating_meal,飲食店,年配の男性たち,食事をしている,True,食事 を して いる
5541,a002,0434C,eating_meal,テレビのある部屋,眼鏡をかけた男性,スプーンでカレーライスを食べている,True,スプーン で カレー ライス を 食べて いる
5542,a002,0619C,eating_meal,木の茶色い壁に時計がかかっている部屋の中,眼鏡をかけて紫色の長袖ティーシャツを着た男性,器を手に持って、食べ物を食べている,True,器 を 手 に 持って 、 食べ物 を 食べて いる
5543,a002,0023Y,eating_meal,白い壁に額縁入りの筆文字を飾った飲食店,胸元にリボンがついた黒い服を着た女性,太麺のラーメンを箸で食べている,True,太 麺 の ラーメン を 箸 で 食べて いる
5544,a002,0791X,eating_meal,店の中,白い服を着ている男性,椅子に座って飲み物を飲んでいる,True,椅子 に 座って 飲み物 を 飲んで いる
5545,a002,0414C,eating_meal,茶色のテーブルがある部屋,ジャージを着た年配の男性,ご飯を食べている,True,ご飯 を 食べて いる
5546,a002,0129Y,eating_meal,屋内,チョッキを着たメガネをかけた男性,食事をしている,True,食事 を して いる
5547,a002,0820X,eating_meal,店の中,黒色の服を着ている男性,食べ物を食べている,True,食べ物 を 食べて いる
5548,a002,0272Y,eating_meal,店内,男女,食事をしている,True,食事 を して いる
5549,a002,0661C,eating_meal,白い壁紙のリビング,メガネをかけ幾何学模様の服を着た男性,床に座って食事をしている,True,床 に 座って 食事 を して いる
5550,a002,0805X,eating_meal,屋外,灰色の服を着た男性,食事をしている,True,食事 を して いる
5551,a002,0331C,eating_meal,大きなテーブルのあるリビング,白髪交じりの白い服を着た男性,鍋を食べている,True,鍋 を 食べて いる
5552,a002,0296Y,eating_meal,店の中,灰色の服を着ている男性,食べ物を食べている,True,食べ物 を 食べて いる
5553,a002,0048Y,eating_meal,白い壁の前にファンヒーターがある部屋,黄色い服を着た小さな男の子,青い椅子に座ってしらすを食べている,True,青い 椅子 に 座って しらす を 食べて いる
5554,a002,0666C,eating_meal,地面が枯れ草に覆われた広場,黒いコートを着て眼鏡をかけた男性,木のベンチに座ってやきそばを食べている,True,木 の ベンチ に 座って やきそば を 食べて いる
5555,a002,0046Y,eating_meal,建物がある屋外,金髪の髪を結んで眼鏡をかけた女性,テーブルで隣に座っている男の子に、フォークに巻いたスパゲッティを食べさせている,True,テーブル で 隣 に 座って いる 男の子 に 、 フォーク に 巻いた スパゲッティ を 食べ させて いる
5556,a002,0500C,eating_meal,白い壁の部屋,グレーのセーターを着た髪の長い女性,椅子に座ってカレーライスを食べている,True,椅子 に 座って カレー ライス を 食べて いる
5557,a002,0590C,eating_meal,キッチン,柄のフリースを着た眼鏡の男性,食事をしている,True,食事 を して いる
5558,a002,0786X,eating_meal,和室,2人の浴衣を着ている女性,食事をしている,True,食事 を して いる
5559,a002,0228Y,eating_meal,屋内,眼鏡をかけた髭のある男性,食事をしている,True,食事 を して いる
5560,a002,0592C,eating_meal,屋内,眼鏡の男性,食事をしている,True,食事 を して いる
5561,a002,0891X,eating_meal,屏風のある室内,金髪の黒い服を着た女性,椅子に座って食事をしている,True,椅子 に 座って 食事 を して いる
5562,a002,0520C,eating_meal,白い壁紙のリビング,髪をまとめた青い服を着た女性,床に座って食事をしている,True,床 に 座って 食事 を して いる
5563,a002,0135Y,eating_meal,屋内,青いシャツの男の子,食事をしている,True,食事 を して いる
5564,a002,0026Y,eating_meal,飲食店,眼鏡をかけた白髪の男性,歩いてきてソファに座っている,True,歩いて きて ソファ に 座って いる
5565,a002,0804X,eating_meal,道路にはみ出したお店,グレーのティーシャツを着た男性,箸で何かを食べている,True,箸 で 何 か を 食べて いる
5566,a002,0166Y,eating_meal,奥に亜,髪の長い女性,食事をしている,True,食事 を して いる
5567,a002,0780X,eating_meal,白い壁の部屋,灰色のティーシャツを着た男性,麺を食べている,True,麺 を 食べて いる
5568,a002,0077Y,eating_meal,屋外,黒いジャンパーを着た男性,物を食べている,True,物 を 食べて いる
5569,a002,0476C,eating_meal,茶色の床の部屋,カーキ色の長袖を着た髪の長い女性,床の上に座っておにぎりを食べている,True,床 の 上 に 座って おにぎり を 食べて いる
5570,a002,0345C,eating_meal,屋内,茶髪の人,食事をしている,True,食事 を して いる
5571,a002,0080Y,eating_meal,屋内,チェックの服を着た男性,食事をしている,True,食事 を して いる
5572,a002,0874X,eating_meal,屋内,紺のトレーナーを着た男性,食事をしている,True,食事 を して いる
5573,a002,0388C,eating_meal,畳の部屋,茶髪の女性,こたつに座って食事をしている,True,こたつ に 座って 食事 を して いる
5574,a002,0783X,eating_meal,屋内,青い服を着た男性,食事をしている,True,食事 を して いる
5575,a002,0373C,eating_meal,白い壁紙のキッチン,白髪交じりのワイシャツを着た男性,椅子に座って食事をしている,True,椅子 に 座って 食事 を して いる
5576,a002,0029Y,eating_meal,窓に黒いレースのカーテンをかけた部屋,ライトグレーの服を着た赤ちゃん,差し出されたスプーンの食べ物を食べ、テーブルを叩いて怒っている,True,差し出さ れた スプーン の 食べ物 を 食べ 、 テーブル を 叩いて 怒って いる
5577,a002,0315C,eating_meal,部屋の中,エプロンをした茶髪の女性,椅子に座って食事をしている,True,椅子 に 座って 食事 を して いる
5578,a002,0455C,eating_meal,木が生えている屋外,黒い服を着た男性,何かを食べている,True,何 か を 食べて いる
5579,a002,0709C,eating_meal,部屋の中,黒い服を着た男性,箸で何かを食べている,True,箸 で 何 か を 食べて いる
5580,a002,0099Y,eating_meal,屋内,顎髭の男性,食事をしている,True,食事 を して いる
5581,a002,0133Y,eating_meal,白いテーブルがある部屋の中,黒い服を着た女性,何かを食べている,True,何 か を 食べて いる
5582,a002,0771X,eating_meal,屋内,人,箸で魚を持っている,True,箸 で 魚 を 持って いる
5583,a002,0049Y,eating_meal,部屋,動物柄の服を着た赤ちゃん,椅子に座って食べ物を食べている,True,椅子 に 座って 食べ物 を 食べて いる
5584,a002,0057Y,eating_meal,白い壁の室内,黒い上着を着て髭を生やした男性,ホットドッグを食べている,True,ホットドッグ を 食べて いる
5585,a002,0723C,eating_meal,白い壁の部屋,赤い服を着たメガネの男性,パスタを食べている,True,パスタ を 食べて いる
5586,a002,0787X,eating_meal,屋内,ピンク色の浴衣を着た女性,箸で何かを食べている,True,箸 で 何 か を 食べて いる
5587,a002,0347C,eating_meal,屋内,茶髪の女性,フォークを使って食事をしている,True,フォーク を 使って 食事 を して いる
5588,a002,0855X,eating_meal,白い壁の部屋の中,紫色の服を着た男性,何かを飲んでいる,True,何 か を 飲んで いる
5589,a002,0764X,eating_meal,ダイニングキッチン,中年の男性,パスタを食べている,True,パスタ を 食べて いる
5590,a002,0724C,eating_meal,屋内,赤い服を着た男性,スパゲッティを食べている,True,スパゲッティ を 食べて いる
5591,a002,0666C,eating_meal,ベンチが置いてある屋外,メガネの男性,お弁当を食べている,True,お 弁当 を 食べて いる
5592,a002,0673C,eating_meal,屋外のテラス席,黒いコートを着た男性,お弁当を食べている,True,お 弁当 を 食べて いる
5593,a002,0032Y,eating_meal,白い壁の部屋の中,メガネをかけている男性,何かを食べている,True,何 か を 食べて いる
5594,a002,0118Y,eating_meal,茶色い壁の屋内,黒い服を着た男性,何かを食べている,True,何 か を 食べて いる
5595,a002,0751X,eating_meal,格子の窓がある室内,薄毛の男性,市販のお弁当を食べている,True,市販 の お 弁当 を 食べて いる
5596,a002,0120Y,eating_meal,屋内,黄色い服を着た女性,何かを食べている,True,何 か を 食べて いる
5597,a002,0387C,eating_meal,屋内,グレーの服を着た女性,箸で何かを食べている,True,箸 で 何 か を 食べて いる
5598,a002,0790X,eating_meal,屋内,赤い服を着た女性,何かを食べている,True,何 か を 食べて いる
5599,a002,0362C,eating_meal,白いテーブルがある部屋の中,白い服を着た男性,箸で何かを食べている,True,箸 で 何 か を 食べて いる
5600,a002,0043Y,eating_meal,屋内,黒い服を着た女性,そばを混ぜている,True,そば を 混ぜて いる
5601,a002,0078Y,eating_meal,金属製の柵が付いている屋内,紺色の半そでティーシャツを着てひげを生やした白髪の男性,スプーンで食事をしている,True,スプーン で 食事 を して いる
5602,a002,0183Y,eating_meal,車内,眼鏡の男性,パンを食べている,True,パン を 食べて いる
5603,a002,0625C,eating_meal,本が沢山ある部屋,ピンクの長袖を着た若い男性,お椀に入ったご飯を食べている,True,お 椀 に 入った ご飯 を 食べて いる
5604,a002,0196Y,eating_meal,レストランの中,スキンヘッドの眼鏡をかけた男性,カウンターで食事をしている,True,カウンター で 食事 を して いる
5605,a002,0096Y,eating_meal,椅子とテーブルがある屋内,グレーのジャケットを着て眼鏡をかけた老人,椅子に座って食事をしている,True,椅子 に 座って 食事 を して いる
5606,a002,0235Y,eating_meal,屋内,人,何かを食べている,True,何 か を 食べて いる
5607,a002,0135Y,eating_meal,赤いテーブルクロスが掛かったテーブルがあるレストラン,黒いノースリーブのシャツを着た子供,ナンにカレーをつけて食べている,True,ナンに カレー を つけて 食べて いる
5608,a002,0231Y,eating_meal,部屋,女性たち,食事をしている,True,食事 を して いる
5609,a002,0709C,eating_meal,物が散らかっている部屋,白髪の男性,箸で食べ物を食べている,True,箸 で 食べ物 を 食べて いる
5610,a002,0182Y,eating_meal,屋内,白い服を着た男性,何かを食べている,True,何 か を 食べて いる
5611,a002,0868X,eating_meal,屋内,黒い服を着た男性,肉を食べている,True,肉 を 食べて いる
5612,a002,0388C,eating_meal,屋内,グレーの服を着た女性,何かを食べている,True,何 か を 食べて いる
5613,a002,0557C,eating_meal,木の床の部屋,金の服を着た女性,食事をしている,True,食事 を して いる
5614,a002,0832X,eating_meal,屋内,男性,ラーメンを食べている,True,ラーメン を 食べて いる
5615,a002,0270Y,eating_meal,屋内,黄色い服の男性,食事をしている,True,食事 を して いる
5616,a002,0002Y,eating_meal,屋外,ロバ,草を食べている,True,草 を 食べて いる
5617,a002,0054Y,eating_meal,屋外,迷彩柄のシャツを着た人,食事をしている,True,食事 を して いる
5618,a002,0569C,eating_meal,白い壁の部屋,白いスカートをはいている,食事をしている,True,食事 を して いる
5619,a002,0708C,eating_meal,室内,白髪まじりの男性,食事をしている,True,食事 を して いる
5620,a002,0227Y,eating_meal,キッチン,黒いティーシャツを着た男性,食べている,True,食べて いる
5621,a002,0008Y,eating_meal,室内,茶髪の女性,食事をしている,True,食事 を して いる
5622,a002,0118Y,eating_meal,格子付きの窓がある部屋,灰色っぽい長そでパーカを着て眼鏡をかけた男性,食事をしている,True,食事 を して いる
5623,a002,0816X,eating_meal,キッチンのカウンターや白い収納棚がある部屋,青と白のストライプ柄の服を着た小さな子供,ナイフとフォークで食事をしている,True,ナイフ と フォーク で 食事 を して いる
5624,a002,0157Y,eating_meal,曇っている屋外,白い服を着たの男性,テーブルについて食事をしている,True,テーブル に ついて 食事 を して いる
5625,a002,0223Y,eating_meal,屋内,黒いティーシャツのスキンヘッドの男性,食事をしている,True,食事 を して いる
5626,a002,0858X,eating_meal,屋内,男性,ラーメンを食べている,True,ラーメン を 食べて いる
5627,a002,0430C,eating_meal,部屋,眼鏡の男性,カレーライスを食べている,True,カレー ライス を 食べて いる
5628,a002,0159Y,eating_meal,部屋,眼鏡を掛けた少年,ラーメンを箸でつついている,True,ラーメン を 箸 で つついて いる
5629,a002,0603C,eating_meal,白い壁紙のリビング,メガネをかけ緑の服を着た男性,こたつで食事をしている,True,こたつ で 食事 を して いる
5630,a002,0132Y,eating_meal,ベージュ色の壁の部屋,紫色のジャケットを着た女性,レンゲで卵かけごはんを食べ、うまいと言って笑っている,True,レンゲ で 卵 かけ ごはん を 食べ 、 うまい と 言って 笑って いる
5631,a002,0133Y,eating_meal,食堂,花柄の服を着た女性,座って食事をしている,True,座って 食事 を して いる
5632,a002,0106Y,eating_meal,店内,女性,大盛りのチャーハンを食べている,True,大盛り の チャーハン を 食べて いる
5633,a002,0769X,eating_meal,室内,黒いカーディガンを着た女性,箸に付着したソースを舐めている,True,箸 に 付着 した ソース を 舐めて いる
5634,a002,0340C,eating_meal,銀色の冷蔵庫やパイナップルがある部屋,グレーの服を着た女性,白いテーブルの前に座り、箸で巻き寿司やお惣菜を食べている,True,白い テーブル の 前 に 座り 、 箸 で 巻き 寿司 や お 惣菜 を 食べて いる
5635,a002,0155Y,eating_meal,室内,黒髪の男性,話している,True,話して いる
5636,a002,0653C,eating_meal,机の傍に水玉模様の箱やギターケースがある部屋,紫色の長袖の服を着た男性,床に座ってレンゲでチャーハンを食べている,True,床 に 座って レンゲ で チャーハン を 食べて いる
5637,a002,0813X,eating_meal,白い棚が置いてある部屋,ボーダー柄の半袖の服を着た金髪の子供,食事をしている,True,食事 を して いる
