,Action_ID,Video_ID,label,place,person,action,is_original,wakati
251,a001,0446C,drinking,地面が土の公園,ダッフルコートのフードを被っている人,ブランコに座って、ボトル缶コーヒーを飲んでいる,True,ブランコ に 座って 、 ボトル 缶 コーヒー を 飲んで いる
252,a001,0378C,drinking,公園,灰色のフード付きダッフルコートを着た男性,ベンチに座ってキャップ付きの缶コーヒーを飲んでいる,True,ベンチ に 座って キャップ 付き の 缶 コーヒー を 飲んで いる
253,a001,0828C,drinking,ロフトのある部屋,茶色いダッフルコートを着ている男性,壁に寄りかかりペットボトル飲料を飲んでいる,True,壁 に 寄りかかり ペットボトル 飲料 を 飲んで いる
254,a001,0318Y,drinking,ボトルが置いてある棚がある室内,白いシャツを着た男性,手にワイングラスを持ちながら話している,True,手 に ワイン グラス を 持ち ながら 話して いる
255,a001,0773C,drinking,白い部屋,紺色のカーディガンを着た女性,コップを持って飲んでいる,True,コップ を 持って 飲んで いる
256,a001,0434C,drinking,白いドアのある白い壁の部屋,赤い長そでを着て眼鏡をかけた黒髪の男性,床に座ってペットボトルの中の水を飲んだ,True,床 に 座って ペットボトル の 中 の 水 を 飲んだ
257,a001,0522C,drinking,室内,白いワイシャツを着た男性,コップの中の飲み物を飲んでいる,True,コップ の 中 の 飲み物 を 飲んで いる
258,a001,0924X,drinking,壁際に布がかけられた部屋,ピンク色の服を着て眼鏡をかけた女の子,ペットボトルからジュースを飲んでいる,True,ペットボトル から ジュース を 飲んで いる
259,a001,0716C,drinking,白い壁の部屋,グレーのタートルネックのセーターを着た女性,椅子に座ってマグカップで飲み物を飲んでいる,True,椅子 に 座って マグカップ で 飲み物 を 飲んで いる
260,a001,0139Y,drinking,建物の前,ピンクのスカートを履いた人,瓶の飲み物をラッパ飲みしている,True,瓶 の 飲み物 を ラッパ 飲み して いる
261,a001,0458C,drinking,茶色いソファのある白い壁の部屋,黒い長そでを着た黒髪の男性,ソファに仰向けに寝転がってペットボトルで水を飲んでいる,True,ソファ に 仰向け に 寝 転がって ペットボトル で 水 を 飲んで いる
262,a001,0297Y,drinking,屋外,ブルーとグレーのフード付きトレーナーを着た男の子,歩きながらペットボトル飲料を飲んでいる,True,歩き ながら ペットボトル 飲料 を 飲んで いる
263,a001,0196Y,drinking,白い壁の室内,白いワンピースを着た女の子,コップに入った飲み物をストローで飲んでいる,True,コップ に 入った 飲み物 を ストロー で 飲んで いる
264,a001,0679C,drinking,白い壁の部屋,カーキ色の長袖を着た女性,床に座ってペットボトルから飲み物を飲んでいる,True,床 に 座って ペットボトル から 飲み物 を 飲んで いる
265,a001,0040Y,drinking,屋外,紺色の長袖を着た男性,歩道を歩いている,True,歩道 を 歩いて いる
266,a001,0013Y,drinking,白い壁の部屋,青緑色のティーシャツを着た髭のある男性,蜂蜜を飲んでいる,True,蜂蜜 を 飲んで いる
267,a001,0673C,drinking,白い壁の部屋,デニムを履いた女性,胡坐をかきながらペットボトルから飲み物を飲んでいる,True,胡坐 を かき ながら ペットボトル から 飲み物 を 飲んで いる
268,a001,0085Y,drinking,白いテーブルのある部屋,黒い長袖の服を着た年配の女性,複数の年配の人と一緒に食事をし、カップから飲み物を飲んでいる,True,複数 の 年配 の 人 と 一緒に 食事 を し 、 カップ から 飲み物 を 飲んで いる
269,a001,0876C,drinking,ベンチが置いてある屋外,灰色のコートを着てフードをかぶった男性,蓋つきの缶に入っている飲み物を飲んで蓋を閉めた,True,蓋 つき の 缶 に 入って いる 飲み物 を 飲んで 蓋 を 閉めた
270,a001,0120Y,drinking,屋内,沢山のお年寄りの男性,座っている,True,座って いる
271,a001,0142Y,drinking,部屋,黒いティーシャツの男性,青い容器から飲み物を飲んでいる,True,青い 容器 から 飲み物 を 飲んで いる
272,a001,0786C,drinking,テーブルが置かれたキッチン,グレーのニットを着た黒髪の男性,マグカップに入った飲み物を飲んでいる,True,マグカップ に 入った 飲み物 を 飲んで いる
273,a001,0295Y,drinking,柄の壁紙の部屋,赤いティーシャツの男性,ソファに座ってギターを弾いている,True,ソファ に 座って ギター を 弾いて いる
274,a001,0305Y,drinking,壁際に椅子が置いてある部屋,赤いポロシャツを着た男性,ワインを飲んでる,True,ワイン を 飲んで る
275,a001,0413C,drinking,大木がある地面が土の広場,ベージュのコートを着た男性,ベンチに座ってコーヒーのボトル缶を飲んでいる,True,ベンチ に 座って コーヒー の ボトル 缶 を 飲んで いる
276,a001,0388C,drinking,小雨が降っている公園,グレーのダッフルコートを着た男性,丸い池の周りの段差に座り、缶コーヒーを飲んでいる,True,丸い 池 の 周り の 段差 に 座り 、 缶 コーヒー を 飲んで いる
277,a001,0338Y,drinking,白い建物やカラフルなテントがある街中,飲み物や煙草を持った大勢の人,前方を眺めながらリズムに乗って身体を揺らしている,True,前方 を 眺め ながら リズム に 乗って 身体 を 揺らして いる
278,a001,0249Y,drinking,グレーのブリックタイルに光が差している場所,こげ茶色のガウンを着て白い髭を生やした男性,赤茶色の台に肘をつき、白いカップで飲み物を飲んでいる,True,赤 茶色 の 台 に 肘 を つき 、 白い カップ で 飲み物 を 飲んで いる
279,a001,0378C,drinking,屋外,フードを被った男性,ベンチに座り、飲み物を飲んでいる,True,ベンチ に 座り 、 飲み物 を 飲んで いる
280,a001,0263Y,drinking,夜の屋外,1人の男性,飲み物を飲みながら歩いている,True,飲み物 を 飲み ながら 歩いて いる
281,a001,0571C,drinking,こたつのある部屋,紺色の上着を着て、眼鏡をかけている白髪交じりの黒髪の男性,こたつテーブルの上のコップを持ち上げた,True,こたつ テーブル の 上 の コップ を 持ち 上げた
282,a001,0058Y,drinking,ポスターのある部屋,白い服の若い男性,ペットボトル飲料を一気飲みしている,True,ペットボトル 飲料 を 一気 飲み して いる
283,a001,0126Y,drinking,白い壁の部屋,若い2人の男性,ペットボトルのコーラを飲んでいる,True,ペットボトル の コーラ を 飲んで いる
284,a001,0806C,drinking,黒い扉のある白い壁の部屋,ニット帽をかぶり眼鏡をかけた男性,テーブルの前に座りペットボトルの飲み物を飲んでいる,True,テーブル の 前 に 座り ペットボトル の 飲み物 を 飲んで いる
285,a001,0678C,drinking,木目の床で白い壁の部屋,長い髪で長袖の服を着た女性,床に座ってペットボトルの飲み物を飲んだ,True,床 に 座って ペットボトル の 飲み物 を 飲んだ
286,a001,0935X,drinking,黒いカーテンの部屋,赤いトレーナーを着た男性,小さいカップに入っている飲み物を飲んている,True,小さい カップ に 入って いる 飲み物 を 飲ん て いる
287,a001,0290Y,drinking,白い壁の前にアールデコ風の木の椅子が並んだ部屋,赤いポロシャツを着て眼鏡をかけた男性,マグナムボトルが置かれた赤いテーブルの前に座り、ワインのテイスティングをしている,True,マグナム ボトル が 置か れた 赤い テーブル の 前 に 座り 、 ワイン の テイスティング を して いる
288,a001,0518C,drinking,茶色のフローリング床の部屋,白とピンクグラデーションのポロシャツを着ている、白髪交じりの黒髪の男性,白いマグカップを口元に持ち、椅子に座っている,True,白い マグカップ を 口元 に 持ち 、 椅子 に 座って いる
289,a001,0082Y,drinking,ソファ,金髪の女性,紅茶を飲んでいる,True,紅茶 を 飲んで いる
290,a001,0246Y,drinking,白い壁に植物柄のタペストリーがある部屋,グレーのパーカにデニムのベストを着た男性,瓶入りの赤い飲み物を飲み、話をしている,True,瓶 入り の 赤い 飲み物 を 飲み 、 話 を して いる
291,a001,0726C,drinking,白い椅子のある部屋,ネイビーの服を着た女性,カップに入っている飲み物を椅子に座って飲んでいる,True,カップ に 入って いる 飲み物 を 椅子 に 座って 飲んで いる
292,a001,0039Y,drinking,ベージュの建物が並んだ風景が見えるベランダ,ロングヘアの女性,マグカップから何かを飲んでいる,True,マグカップ から 何 か を 飲んで いる
293,a001,0377C,drinking,樹木が生えた屋外の公園,グレーのダッフルコートを着た男性,樹の前に座り、アルミボトルのコーヒーを飲んでいる,True,樹 の 前 に 座り 、 アルミ ボトル の コーヒー を 飲んで いる
294,a001,0564C,drinking,テーブルの上にフルーツが乗っている部屋,グレーの服を着た女性,テーブルに着いて飲み物を飲んでいる,True,テーブル に 着いて 飲み物 を 飲んで いる
295,a001,0117Y,drinking,屋外,沢山の男性,青いビニールシートの上で乾杯している,True,青い ビニール シート の 上 で 乾杯 して いる
296,a001,0429C,drinking,段ボールが積まれた和室,赤いパーカを着た眼鏡の男性,布団に寄りかかりながらペットボトルの水を飲んでいる,True,布団 に 寄りかかり ながら ペットボトル の 水 を 飲んで いる
297,a001,0256Y,drinking,屋内,ロングヘアの女性,ペットボトルの飲み物を飲みながら歩いて人に渡した,True,ペットボトル の 飲み物 を 飲み ながら 歩いて 人 に 渡した
298,a001,0282Y,drinking,部屋,眼鏡の3人の男性,立って話している,True,立って 話して いる
299,a001,0329Y,drinking,白い壁の部屋,眼鏡をかけた女性,ソファに座ってコップに入った飲み物を飲んでいる,True,ソファ に 座って コップ に 入った 飲み物 を 飲んで いる
300,a001,0338Y,drinking,建物の外,マフラーを巻いた女性,片手に飲み物を持ちながら身体を揺らしている,True,片手 に 飲み物 を 持ち ながら 身体 を 揺らして いる
301,a001,0070Y,drinking,窓のある白い壁の部屋,眼鏡の男性,スマートフォンを持ちながらペットボトルの飲み物を飲んでいる,True,スマートフォン を 持ち ながら ペットボトル の 飲み物 を 飲んで いる
302,a001,0280Y,drinking,白い壁の部屋,赤いポロシャツの男性,ワイングラスを回している,True,ワイン グラス を 回して いる
303,a001,0035Y,drinking,白い壁の部屋,赤い髪の眼鏡の男性,目をつぶりながら食事をしている,True,目 を つぶり ながら 食事 を して いる
304,a001,0404C,drinking,屋外,グレーのダッフルコートを着た男性,蓋つきの缶コーヒーを飲んでいる,True,蓋 つき の 缶 コーヒー を 飲んで いる
305,a001,0663C,drinking,屋外,眼鏡の男性,木の前でペットボトルの飲み物を飲んでいる,True,木 の 前 で ペットボトル の 飲み物 を 飲んで いる
306,a001,0900X,drinking,壁に絵が沢山貼ってある部屋,チェックのシャツを着た眼鏡の男性,ワイングラスを回して飲んだ,True,ワイン グラス を 回して 飲んだ
307,a001,0268Y,drinking,模様が描かれた壁の前,男性2人,会話している,True,会話 して いる
308,a001,0571C,drinking,室内,紺の服の眼鏡の男性,炬燵で飲み物を飲んでいる,True,炬燵 で 飲み物 を 飲んで いる
309,a001,0052Y,drinking,木の棚がある白い壁の部屋,坊主頭で顎ひげと口ひげを生やした男性,白いカップから飲み物を飲んでいる,True,白い カップ から 飲み物 を 飲んで いる
310,a001,0873C,drinking,岩の沢山ある屋外,グレーのダッフルコートを着た黒髪の男性,キャップ付きの缶コーヒーを飲んでいる,True,キャップ 付き の 缶 コーヒー を 飲んで いる
311,a001,0406C,drinking,大きな岩がある屋外,眼鏡をかけた黒髪の男性,岩に腰掛け缶飲料を飲んでいる,True,岩 に 腰掛け 缶 飲料 を 飲んで いる
312,a001,0092Y,drinking,タイルの壁の部屋,ロングでパーマをかけた女性,マイクに向かって話している,True,マイク に 向かって 話して いる
313,a001,0344Y,drinking,壁に椅子が並べられている部屋,赤いポロシャツを着た男性,テーブルに着いてワインを飲んでいる,True,テーブル に 着いて ワイン を 飲んで いる
314,a001,0049Y,drinking,部屋,金髪の女性,毛布を頭からかけて飲み物を飲んでいる,True,毛布 を 頭から かけて 飲み物 を 飲んで いる
315,a001,0023Y,drinking,ベランダ,柄のある服を着た髪の長い女性,髪を揺らしている,True,髪 を 揺らして いる
316,a001,0404C,drinking,大小の岩がある屋外,グレーのダッフルコートを着た黒髪の男性,缶飲料を飲み蓋を閉める,True,缶 飲料 を 飲み 蓋 を 閉める
317,a001,0243Y,drinking,薄暗い屋内,2人の男性,お酒が並んだ壁の前でジャンプをしている,True,お 酒 が 並んだ 壁 の 前 で ジャンプ を して いる
318,a001,0582C,drinking,障子のある部屋,眼鏡をかけて紺色の長袖を着た男性,絨毯の上に座ってペットボトルで飲み物を飲んでいる,True,絨毯 の 上 に 座って ペットボトル で 飲み物 を 飲んで いる
319,a001,0392C,drinking,遊んでいる子供がいる公園,グレーのダッフルコートを着た黒髪の男性,缶飲料を飲みキャップを閉める,True,缶 飲料 を 飲み キャップ を 閉める
320,a001,0048Y,drinking,家の中,赤いシャツを着た小さい赤ちゃん,椅子の上でなにかを加えている,True,椅子 の 上 で なに か を 加えて いる
321,a001,0858C,drinking,部屋の中,薄紫色のカットソーと紫のジャージを着た若い男,椅子に座ってペットボトルの茶色い飲み物を飲んでいる,True,椅子 に 座って ペットボトル の 茶色い 飲み物 を 飲んで いる
322,a001,0315Y,drinking,台所,体格が良くて黒いシャツを着た男,卵を生で飲んでいる,True,卵 を 生 で 飲んで いる
323,a001,0279Y,drinking,キッチン,ブルーのシャツに黒のエプロンをした男性,腰に手をあてながら飲み物を飲んだ,True,腰 に 手 を あて ながら 飲み物 を 飲んだ
324,a001,0680C,drinking,冷蔵庫とテーブルが置かれた部屋,白いパーカを着て眼鏡をかけた男性,グラス側に入った飲み物を飲む,True,グラス 側 に 入った 飲み物 を 飲む
325,a001,0203Y,drinking,黄色の壁のレストラン,スキンヘッドの眼鏡の男性,立って食事をしている,True,立って 食事 を して いる
326,a001,0521C,drinking,部屋,白髪の男性,座椅子に寝そべりながら飲み物を飲んでいる,True,座 椅子 に 寝そべり ながら 飲み物 を 飲んで いる
327,a001,0458C,drinking,窓のある白い壁の部屋,黒いニットの男性,ソファに寝ながらペットボトルの飲み物を飲んでいる,True,ソファ に 寝 ながら ペットボトル の 飲み物 を 飲んで いる
328,a001,0257Y,drinking,本棚のある部屋,黒っぽいシャツの男性,水筒のようなものを飲んでいる,True,水筒 の ような もの を 飲んで いる
329,a001,0624C,drinking,ベッドとテレビが置かれている部屋,白いティーシャツを着た坊主頭の男性,椅子に座り缶飲料を飲んでいる,True,椅子 に 座り 缶 飲料 を 飲んで いる
330,a001,0428C,drinking,段ボール箱が置かれた畳敷きの部屋,眼鏡をかけた黒髪の男性,ペットボトル容器の飲み物を飲んでいる,True,ペットボトル 容器 の 飲み物 を 飲んで いる
331,a001,0575C,drinking,加湿器が置いてある部屋,ジャージを着た男性,こたつに入り、コップの飲み物を飲んでいる,True,こたつ に 入り 、 コップ の 飲み物 を 飲んで いる
332,a001,0560C,drinking,大きいプリンターが置いてある部屋,青緑の服を着て髭を生やしている男性,座ってカップの飲み物を飲んでいる,True,座って カップ の 飲み物 を 飲んで いる
333,a001,0150Y,drinking,ダイニング,黒髪で黒いティーシャツを着た男性,ジョッキに入った飲み物を飲み干している,True,ジョッキ に 入った 飲み物 を 飲み干して いる
334,a001,0189Y,drinking,薄暗い部屋,黒いパーカを着て眼鏡をかけている男性,白いマグカップで飲み物を飲んでいる,True,白い マグカップ で 飲み物 を 飲んで いる
335,a001,0890X,drinking,白い壁に絵が飾られている屋内,ディアンドル風の服を着てノーズピアスをつけた女性,木製の台の前に立ち、グラスでビールを飲んでいる,True,木製 の 台 の 前 に 立ち 、 グラス で ビール を 飲んで いる
336,a001,0772C,drinking,ベージュ色のカーテンが閉められている部屋,黒いカーディガンを着た女性,床に座り、白いマグカップで飲み物を飲んでいる,True,床 に 座り 、 白い マグカップ で 飲み物 を 飲んで いる
337,a001,0718C,drinking,白い壁の部屋,髪を結んで紺色の長袖を着た女性,椅子に座ってコップから飲み物を飲んでいる,True,椅子 に 座って コップ から 飲み物 を 飲んで いる
338,a001,0018Y,drinking,ガラス窓がついた酸素ボックスの中,白い服を着た2人の女性,白い壁の前に座り、ペットボトルのお茶を飲んでいる,True,白い 壁 の 前 に 座り 、 ペットボトル の お 茶 を 飲んで いる
339,a001,0212Y,drinking,キッチン,チェック柄のシャツを着て髭を生やした男性,片手にボトルを持って片手でワイングラスに入った飲み物を飲んでいる,True,片手 に ボトル を 持って 片手 で ワイン グラス に 入った 飲み物 を 飲んで いる
340,a001,0699C,drinking,白い壁の部屋,水色の長袖を着た髪の長い女性,床に座ってコップに入った飲み物を飲んでいる,True,床 に 座って コップ に 入った 飲み物 を 飲んで いる
341,a001,0405C,drinking,屋外,グレーの服を着た男性,座ってコーヒーを飲んでいる,True,座って コーヒー を 飲んで いる
342,a001,0173Y,drinking,緑色の壁の部屋,濃い顎ひげと口ひげを生やし、灰色の服を着てフードをかぶった男性,白いコップから飲み物を飲んでいる,True,白い コップ から 飲み物 を 飲んで いる
343,a001,0202Y,drinking,キッチン,エプロン姿のグレーの服の金髪男性と、黒いシャツの坊主頭の男性,タッパーに入った液体を飲んでいる,True,タッパー に 入った 液体 を 飲んで いる
344,a001,0571C,drinking,屋内,紺色の洋服を着て眼鏡をかけている男性,座ってグラスに入っている飲み物を飲み干している,True,座って グラス に 入って いる 飲み物 を 飲み干して いる
345,a001,0905X,drinking,白い壁の部屋,黄色い洋服を着た女児,椅子に座ってピンクのコップで飲み物を飲んでいる,True,椅子 に 座って ピンク の コップ で 飲み物 を 飲んで いる
346,a001,0078Y,drinking,パソコンが数台置かれた白い壁の部屋,青いティーシャツを着た髭の長い男性,パソコンデスクの前で飲み物を飲んでいる,True,パソコン デスク の 前 で 飲み物 を 飲んで いる
347,a001,0378C,drinking,東屋がある公園の広場,グレーのダッフルコートを着た男性,ベンチに足を組んで座り、ボトル缶コーヒーを飲んでいる,True,ベンチ に 足 を 組んで 座り 、 ボトル 缶 コーヒー を 飲んで いる
348,a001,0078Y,drinking,室内,青緑のティーシャツの髭の男性,パソコンの前に座っている,True,パソコン の 前 に 座って いる
349,a001,0587C,drinking,部屋の中,青い服を着た男性,立ったままコップの水を飲んでいる,True,立った まま コップ の 水 を 飲んで いる
350,a001,0272Y,drinking,レンガの壁のある屋内,顎髭を生やし、青の襟付きシャツを着た男性,器を両手で持ち、飲み物を飲んでいる,True,器 を 両手 で 持ち 、 飲み物 を 飲んで いる
351,a001,0817C,drinking,白い壁の部屋,グレーのダウンジャケットを着て、帽子と眼鏡をつけている男性,ペットボトルからミルクティーを飲んでいる,True,ペットボトル から ミルク ティー を 飲んで いる
352,a001,0165Y,drinking,白い壁の部屋,若い男性,もう1人の男性に話しかけている,True,もう 1 人 の 男性 に 話し かけて いる
353,a001,0361Y,drinking,飲食店,眼鏡をかけて黒い服を着た男性,コップに入った飲み物を飲んでいる,True,コップ に 入った 飲み物 を 飲んで いる
354,a001,0828C,drinking,白い壁の部屋,帽子をかぶって眼鏡をかけた男性,壁にもたれてペットボトルから飲み物を飲んでいる,True,壁 に もた れて ペットボトル から 飲み物 を 飲んで いる
355,a001,0558C,drinking,室内,白いティーシャツを着た男性,黄緑色のコーヒーカップで飲み物を飲んでいる,True,黄緑 色 の コーヒー カップ で 飲み物 を 飲んで いる
356,a001,0555C,drinking,観葉植物のある部屋,男性,立ったままマグカップで飲み物を飲んでいる,True,立った まま マグカップ で 飲み物 を 飲んで いる
357,a001,0226Y,drinking,室内,水着の髪の長い女性,飲み物を飲みながら投げキスをしている,True,飲み物 を 飲み ながら 投げ キス を して いる
358,a001,0851C,drinking,襖のある部屋,黒縁眼鏡姿の男性,ペットボトル飲料をのんでいる,True,ペットボトル 飲料 を のんで いる
359,a001,0259Y,drinking,室内,キャップをかぶった後ろ髪を束ねた男性,男性と話している,True,男性 と 話して いる
360,a001,0342Y,drinking,カウンタ席のある店内,黒縁メガネのスキンヘッドの男性,ドリンクを飲んだ後レシートを机に置いた,True,ドリンク を 飲んだ 後 レシート を 机 に 置いた
361,a001,0095Y,drinking,白い収納棚があるキッチン,プリント柄のシャツを着て眼鏡をかけた男の子,グラスの水を飲んでいる,True,グラス の 水 を 飲んで いる
362,a001,0184Y,drinking,飲食店店内,スキンヘッドで眼鏡をかけている男性,グラスに注がれた飲み物を飲んでいる,True,グラス に 注が れた 飲み物 を 飲んで いる
363,a001,0197Y,drinking,飲食店内,眼鏡をかけたスキンヘッドの男性,料理が大量に盛られたお皿の前で、ビールを飲み食べ物を食べている,True,料理 が 大量に 盛ら れた お 皿 の 前 で 、 ビール を 飲み 食べ物 を 食べて いる
364,a001,0927X,drinking,浜辺,黒い上着を着た女性,ボトルに入った飲み物を飲んでいる,True,ボトル に 入った 飲み物 を 飲んで いる
365,a001,0915X,drinking,黒いカウンターにたくさんのボトルを並べた会場,緑色のパーカを着た男性,赤い机に40杯分並べられた、ショットグラスのお酒を次々と飲んでいる,True,赤い 机 に 40 杯 分 並べ られた 、 ショット グラス の お 酒 を 次々 と 飲んで いる
366,a001,0848C,drinking,白と木の壁がある部屋,眼鏡をかけ、紫色の服を着た男性,座ってペットボトルの飲み物を飲んでいる,True,座って ペットボトル の 飲み物 を 飲んで いる
367,a001,0560C,drinking,襖のある部屋,青い服を着た男性,座ってカップに入った飲み物を飲んでいる,True,座って カップ に 入った 飲み物 を 飲んで いる
368,a001,0159Y,drinking,コミックが並んでいる本棚があるヘア,白いティーシャツを着た男性,透明なカップに入った白い飲料を一気飲みしている,True,透明な カップ に 入った 白い 飲料 を 一気 飲み して いる
369,a001,0023Y,drinking,ベランダ,花柄の服を着た髪の長い女性,外を見てコップで飲み物を飲んでいる,True,外 を 見て コップ で 飲み物 を 飲んで いる
370,a001,0837C,drinking,洗濯物が干してある部屋,ピンクのパーカを着た男性,ペットボトルに入った飲み物を飲んでいる,True,ペットボトル に 入った 飲み物 を 飲んで いる
371,a001,0169Y,drinking,屋内,眼鏡をかけた、禿げて髭の生えた男,プラスティックカップの中身を飲んでいる,True,プラスティック カップ の 中身 を 飲んで いる
372,a001,0169Y,drinking,壁時計が掛かっている部屋,髭があり、眼鏡をかけたスキンヘッドの男性,女性の前に座って話しながら透明のカップで飲み物を飲んでいる,True,女性 の 前 に 座って 話し ながら 透明の カップ で 飲み物 を 飲んで いる
373,a001,0230Y,drinking,厨房,白い服を着て黒いエプロンをつけたスキンヘッドの男性,缶に入った飲み物を飲んで、しゃべっている,True,缶 に 入った 飲み物 を 飲んで 、 しゃべって いる
374,a001,0252Y,drinking,昼の曇った屋外,紫のドレスに青いアフロのズラをつけた若い女,栗色の髪の若い女とグラスで乾杯した,True,栗色 の 髪 の 若い 女 と グラス で 乾杯 した
375,a001,0917X,drinking,黒いカウンターにたくさんのボトルが並んでいる部屋,緑色のパーカを着た男性,赤いテーブルの前に立ち、40杯分並べられたショットグラスのお酒を順番に飲んでいる,True,赤い テーブル の 前 に 立ち 、 40 杯 分 並べ られた ショット グラス の お 酒 を 順番 に 飲んで いる
376,a001,0357Y,drinking,ライトに照らされている屋内,黒いジャケットを着た男性,隣の男性に肩を抱かれながら、ボトル入りのウィスキーを飲んでいる,True,隣 の 男性 に 肩 を 抱か れ ながら 、 ボトル 入り の ウィスキー を 飲んで いる
377,a001,0716C,drinking,室内,灰色のセーターを着た女性,椅子に座って白いコップに入った飲み物を飲んでいる,True,椅子 に 座って 白い コップ に 入った 飲み物 を 飲んで いる
378,a001,0309Y,drinking,屋内,男性,椅子に座りながら飲み物を飲んでいる,True,椅子 に 座り ながら 飲み物 を 飲んで いる
379,a001,0308Y,drinking,飲食店の店内,黒いパーカを着た男性,グラスに注がれたビールを飲んでいる,True,グラス に 注が れた ビール を 飲んで いる
380,a001,0180Y,drinking,明るいペンダントライトがある屋内,黒いコートを着て眼鏡をかけた男性,食べ物が並んだカウンターの前に立ち、グラスでビールを飲んでいる,True,食べ物 が 並んだ カウンター の 前 に 立ち 、 グラス で ビール を 飲んで いる
381,a001,0528C,drinking,屋内,白いシャツを着た男性,座って手元の猪口で飲み物を飲んでいる,True,座って 手元 の 猪口 で 飲み物 を 飲んで いる
382,a001,0524C,drinking,屋内,白いシャツを着た男性,手に持った猪口で飲み物を飲んでいる,True,手 に 持った 猪口 で 飲み物 を 飲んで いる
383,a001,0348Y,drinking,白い壁の部屋,黒い覆面をつけて紫色のシャツを着た人,座って食事をしている,True,座って 食事 を して いる
384,a001,0193Y,drinking,屋内,黒い洋服を着たスキンヘッドの男性,グラスに入ったビールを飲んでいる,True,グラス に 入った ビール を 飲んで いる
385,a001,0653C,drinking,屋外,灰色のパーカを着て眼鏡をかけている男性,立ってペットボトルの飲料を飲んでいる,True,立って ペットボトル の 飲料 を 飲んで いる
386,a001,0897X,drinking,部屋,チェックのシャツを着た黒髪の女性,赤ワインを飲んだ,True,赤 ワイン を 飲んだ
387,a001,0327Y,drinking,屋内,青いポロシャツに赤いニットを肩に巻いている男性,赤いコップで飲み物を飲んでいる,True,赤い コップ で 飲み物 を 飲んで いる
388,a001,0151Y,drinking,赤い背景の屋内,髪の長い女性,微笑んでいる,True,微笑んで いる
389,a001,0750C,drinking,カーテンがかかった部屋,髪をポニーテールに結った人,床に座って、コップから飲み物を飲んだ,True,床 に 座って 、 コップ から 飲み物 を 飲んだ
390,a001,0394C,drinking,公園,グレーの服を着た男性,ボトル缶の飲み物を飲んでいる,True,ボトル 缶 の 飲み物 を 飲んで いる
391,a001,0145Y,drinking,車内,赤い服を着た髪の長い女性,座席に座って手を動かしながら話している,True,座席 に 座って 手 を 動かし ながら 話して いる
392,a001,0842C,drinking,白い壁の前にカラーボックスがある明るい部屋,黄緑色のパーカを着て眼鏡をかけた男性,ペットボトル入りのミルクティーを飲んでいる,True,ペットボトル 入り の ミルク ティー を 飲んで いる
393,a001,0217Y,drinking,屋内,白い洋服を着た女性,女性と男性に囲まれて立ちながらグラスで飲み物を飲んでいる,True,女性 と 男性 に 囲ま れて 立ち ながら グラス で 飲み物 を 飲んで いる
394,a001,0054Y,drinking,薄暗い部屋,黄色い洋服を着た人,コップの飲み物を飲んでいる,True,コップ の 飲み物 を 飲んで いる
395,a001,0928X,drinking,海辺,髪の長い女性,容器に入った飲み物を飲んでいる,True,容器 に 入った 飲み物 を 飲んで いる
396,a001,0027Y,drinking,白い壁の屋外,水色のシャツの男性,子供を抱っこしている,True,子供 を 抱っこ して いる
397,a001,0070Y,drinking,窓から緑が見えるウェイトトレーニングジム,グレーのロゴ入りティーシャツを着て眼鏡をかけた男性,右手に端末を持ちながら、左手でボトルから飲み物を飲んでいる,True,右手 に 端末 を 持ち ながら 、 左手 で ボトル から 飲み物 を 飲んで いる
398,a001,0280Y,drinking,白い壁紙の壁に絵画のかかったリビング,赤い服を着たメガネの男性,ワインのテースティングをしている,True,ワイン の テースティング を して いる
399,a001,0892X,drinking,白い壁の部屋,ボーダーの洋服の女性,コップから飲み物を一気飲みした,True,コップ から 飲み物 を 一気 飲み した
400,a001,0888X,drinking,煉瓦壁の屋外,黒いシャツの無精ひげの男性,ビールをジョッキで飲んでいる,True,ビール を ジョッキ で 飲んで いる
401,a001,0070Y,drinking,健康器具がたくさん置かれた室内,眼鏡をかけた男性,ペットボトルに入った飲料を飲んでいる,True,ペットボトル に 入った 飲料 を 飲んで いる
402,a001,0858C,drinking,白い壁の部屋,紫色の服を着て眼鏡をかけた黒髪の男性,椅子に座ってペットボトルの飲み物を飲んでいる,True,椅子 に 座って ペットボトル の 飲み物 を 飲んで いる
403,a001,0926X,drinking,海,黒い上着を着た髪の長い女性,ボトルから飲み物を飲んでいる,True,ボトル から 飲み物 を 飲んで いる
404,a001,0028Y,drinking,白い壁の部屋,水色の服を着て眼鏡をかけた男性,グラスに入った飲物を飲んでいる,True,グラス に 入った 飲物 を 飲んで いる
405,a001,0099Y,drinking,病室,ピンクのズボンの幼児,哺乳瓶を銜えて転がっている,True,哺乳 瓶 を 銜えて 転がって いる
406,a001,0157Y,drinking,屋外,白いティーシャツを着た人,しゃがんでペットボトルの飲み物を飲んでいる,True,しゃがんで ペットボトル の 飲み物 を 飲んで いる
407,a001,0651C,drinking,屋外,パーカの男性,立ってペットボトルから飲み物を飲んでいる,True,立って ペットボトル から 飲み物 を 飲んで いる
408,a001,0499C,drinking,薄暗いソファのあるリビング,ワイシャツを着た中年男性,液体をグラスから飲んでいる,True,液体 を グラス から 飲んで いる
409,a001,0143Y,drinking,黄色の壁の部屋,髪の長い紺色のティーシャツを着た女性,緑のコップで水を飲んでいる,True,緑 の コップ で 水 を 飲んで いる
